,0
2018-09-11,0.39188986464484094
2018-09-12,0.3787066409050665
2018-09-13,0.40834172689426657
2018-09-14,0.38964889764496163
2018-09-17,0.7254566612486376
2018-09-18,0.7255407436616769
2018-09-19,0.8363043739851409
2018-09-20,0.7903128100020147
2018-09-21,0.9238618650914519
2018-09-24,0.9623715743974838
2018-09-25,0.9330033967766993
2018-09-26,0.8543467423866363
2018-09-27,0.8973479642235276
2018-09-28,0.9074424241574132
2018-10-01,0.9022470298524312
2018-10-02,0.8684688829063444
2018-10-03,0.8277878609105588
2018-10-04,1.205239073986608
2018-10-05,0.9413809190899617
2018-10-08,0.9911640414056767
2018-10-09,1.1627585684742043
2018-10-10,1.0919951515248245
2018-10-11,1.1174242215798296
2018-10-12,0.8572805089372353
2018-10-15,0.9077275306672241
2018-10-16,0.894800918086468
2018-10-17,0.8867990866681403
2018-10-18,0.8822942106878187
2018-10-19,0.8735274024444457
2018-10-22,0.8715054583603874
2018-10-23,0.8528043664496052
2018-10-24,0.8326503457604676
2018-10-25,0.8294709169334802
2018-10-26,0.8432331502027753
2018-10-29,0.8348085000548053
2018-10-30,0.8650627080454233
2018-10-31,0.7967142724464703
2018-11-01,0.8169730077005759
2018-11-02,0.8146462370452461
2018-11-05,0.8094716370059429
2018-11-06,0.6120402870242365
2018-11-07,0.7849069849281136
2018-11-08,0.8804821060023471
2018-11-09,0.9085225975045652
2018-11-12,0.7897588210966986
2018-11-13,0.7645627488924667
2018-11-14,0.783768649747963
2018-11-15,0.8909011195969224
2018-11-16,0.9101596272013471
2018-11-19,0.8847613537094478
2018-11-20,0.7772942164812403
2018-11-21,0.7819417556806925
2018-11-22,0.7796046419848789
2018-11-23,0.7492835376195266
2018-11-26,0.9911569454393985
2018-11-27,0.6366447019138118
2018-11-28,0.28105138544369945
2018-11-29,0.6436611139693634
2018-11-30,0.5529237788574037
2018-12-03,0.6489370723711881
2018-12-04,0.6230802868974944
2018-12-05,0.5319320104969605
2018-12-06,0.47065845257334743
2018-12-07,0.4689661757648144
2018-12-10,0.39572868539523204
2018-12-11,0.38017745731993363
2018-12-12,0.32179319208851287
2018-12-13,0.3883078513631155
2018-12-14,0.38388121649429957
2018-12-17,0.41477188468790227
2018-12-18,0.36660902140576207
2018-12-19,0.36522098580618684
2018-12-20,0.49395272822311465
2018-12-21,0.38892545872124756
2018-12-24,0.2811068107108319
2018-12-25,0.27139484049795404
2018-12-26,0.26845706720645524
2018-12-27,0.25072064521312787
2018-12-28,0.28227051452177226
2018-12-31,0.14509999708346558
2019-01-01,0.14300375474951207
2019-01-02,0.1297599725705293
2019-01-03,0.5041100167958684
2019-01-04,0.6991246571487579
2019-01-07,1.4392668739450274
2019-01-08,0.7882332508999703
2019-01-09,0.537283565186694
2019-01-10,0.2676341982067976
2019-01-11,0.33693856581507603
2019-01-14,0.31159034320366047
2019-01-15,0.3141576115554727
2019-01-16,0.40555895105796547
2019-01-17,0.3527798851943141
2019-01-18,0.35661900307965505
2019-01-21,0.40700176093653795
2019-01-22,0.3842703062813009
2019-01-23,0.3914202928311658
2019-01-24,0.36279707408472334
2019-01-25,0.34618945046475535
2019-01-28,0.336410675700882
2019-01-29,0.36059824966052
2019-01-30,0.3401301169814223
2019-01-31,0.48627841738803695
2019-02-01,0.324624690337926
2019-02-04,0.4033845900382586
2019-02-05,0.340270524465131
2019-02-06,0.36715178130737963
2019-02-07,0.26359338394205944
2019-02-08,0.2776859557420721
2019-02-11,0.2468586392066757
2019-02-12,0.2416542896866451
2019-02-13,0.23449652133514445
2019-02-14,0.33547274389023973
2019-02-15,0.5449076302296473
2019-02-18,0.39231202917566255
2019-02-19,0.38386892799498573
2019-02-20,0.46537292457160945
2019-02-21,0.38291081557942036
2019-02-22,0.45171496526745875
2019-02-25,0.4897573754687892
2019-02-26,0.4536780832851729
2019-02-27,0.41514907990289307
2019-02-28,0.5010832319129886
2019-03-01,0.3648621745864695
2019-03-04,0.3863369691632812
2019-03-05,0.4312871453238449
2019-03-06,0.3376019052944137
2019-03-07,0.36401613329442223
2019-03-08,0.35297553851142865
2019-03-11,0.3704915780442248
2019-03-12,0.44610071455832406
2019-03-13,0.45961640231671713
2019-03-14,0.4626688617470775
2019-03-15,0.4779066061145352
2019-03-18,0.9125172850539048
2019-03-19,0.8995838803497533
2019-03-20,0.8443500923029913
2019-03-21,0.9183404769537717
2019-03-22,0.9908489616178325
2019-03-25,1.019031990003529
2019-03-26,1.0039696009365946
2019-03-27,1.0350780244545696
2019-03-28,0.943373110868296
2019-03-29,0.9821325106612293
2019-04-01,0.8769185574897048
2019-04-02,0.8987348412418612
2019-04-03,0.8844567937068668
2019-04-04,0.9683153442082151
2019-04-05,0.9183123196803625
2019-04-08,0.9435964465030096
2019-04-09,0.9245531626726492
2019-04-10,0.8513173012932072
2019-04-11,0.8764174072033794
2019-04-12,0.8640239660375048
2019-04-15,0.8640535964318574
2019-04-16,0.8454868049671117
2019-04-17,0.8450194952831551
2019-04-18,0.8078624581238139
2019-04-19,0.8308991308444731
2019-04-22,0.8420223400985999
2019-04-23,0.8140229519806416
2019-04-24,0.8528922644148712
2019-04-25,0.7391478296899252
2019-04-26,0.7835494986012101
2019-04-29,0.7183276516856733
2019-04-30,0.7511479313124053
2019-05-01,0.7213951833902699
2019-05-02,0.6864398824938344
2019-05-03,0.7863483553231613
2019-05-06,0.7472438578805377
2019-05-07,0.724212547550124
2019-05-08,0.8383876096083985
2019-05-09,0.7539106930872118
2019-05-10,0.6613055113274684
2019-05-13,0.7177844875788111
2019-05-14,0.6510342447613818
2019-05-15,0.5938954606764058
2019-05-16,0.6381740347046655
2019-05-17,0.5996807229470885
2019-05-20,0.6661130647484286
2019-05-21,0.620912266976018
2019-05-22,0.597492065776472
2019-05-23,0.5009335517675169
2019-05-24,0.5174056861341062
2019-05-27,0.5083436379482126
2019-05-28,0.5395270368928041
2019-05-29,0.4876725743655638
2019-05-30,0.4609108092256636
2019-05-31,0.46044565572805013
2019-06-03,0.3967400015784118
2019-06-04,0.4568548760934254
2019-06-05,0.6831537146812731
2019-06-06,0.6933572578993815
2019-06-07,0.6569299909592946
2019-06-10,0.5754682940153696
2019-06-11,0.5125411050557086
2019-06-12,0.3906239494567568
2019-06-13,0.4597294796472149
2019-06-14,0.4579776300902138
2019-06-17,0.45217235062691363
2019-06-18,0.8324680327364291
2019-06-19,0.561589136642522
2019-06-20,1.3747570558645144
2019-06-21,0.7177078829040382
2019-06-24,0.8580452938062241
2019-06-25,0.5987844462751081
2019-06-26,0.5941415291821748
2019-06-27,0.5546854323022746
2019-06-28,0.5466777948533429
2019-07-01,0.7384050712611903
2019-07-02,0.7136611967296654
2019-07-03,0.7889177298894506
2019-07-04,0.7118152870227861
2019-07-05,0.7005380020044046
2019-07-08,0.5641350103277964
2019-07-09,0.5621278407525355
2019-07-10,0.6471785161313051
2019-07-11,0.5091421141362829
2019-07-12,0.6055228592902221
2019-07-15,0.5399812132148867
2019-07-16,0.45411726254146667
2019-07-17,0.523199646547716
2019-07-18,0.5726376062849942
2019-07-19,0.5571377460600903
2019-07-22,0.5569000289971239
2019-07-23,0.5290135798167328
2019-07-24,0.544932739593852
2019-07-25,0.6236520732709142
2019-07-26,0.5932723402357322
2019-07-29,0.5894658024349672
2019-07-30,0.5585406894532047
2019-07-31,0.5431242308668555
2019-08-01,0.6304069987486982
2019-08-02,0.5748873408777125
2019-08-05,0.554711503838985
2019-08-06,0.5449837663644995
2019-08-07,0.9772861628049984
2019-08-08,0.564648175809548
2019-08-09,0.5629328489856934
2019-08-12,0.5218674995467503
2019-08-13,0.5148804700307594
2019-08-14,0.7583777401179038
2019-08-15,0.7837324806387962
2019-08-16,0.7244134575435546
2019-08-19,0.45858320786634915
2019-08-20,0.5235199077822934
2019-08-21,0.5502991721618067
2019-08-22,0.4885049170154461
2019-08-23,0.5254850299551841
2019-08-26,0.5317201313195739
2019-08-27,0.5537811802279616
2019-08-28,0.7037361407983153
2019-08-29,0.49460547445666236
2019-08-30,0.5294137498314355
2019-09-02,0.5460895766647785
2019-09-03,0.918134880140688
2019-09-04,1.1590497795427657
2019-09-05,0.6792562476265815
2019-09-06,0.464881690429802
2019-09-09,0.5499697380751136
2019-09-10,0.7254403972876095
2019-09-11,0.6587212178715098
2019-09-12,0.5205438629840221
2019-09-13,0.839685074449866
2019-09-16,0.7250283768143517
2019-09-17,0.7239022039187236
2019-09-18,0.8122683878005174
2019-09-19,0.7694815065398202
2019-09-20,0.8525005744298423
2019-09-23,0.9008547941891643
2019-09-24,0.8824768429202524
2019-09-25,0.7918396291482708
2019-09-26,0.814638949841062
2019-09-27,0.8120560860424746
2019-09-30,0.8729632253673326
2019-10-01,0.9782596570054213
2019-10-02,0.970257648333763
2019-10-03,0.8339808922431771
2019-10-04,1.0023835191536832
2019-10-07,0.7743221011426816
2019-10-08,0.8044088142507543
2019-10-09,0.8101395546031811
2019-10-10,0.8411265661475356
2019-10-11,0.8149495543273754
2019-10-14,0.8348318689783748
2019-10-15,0.7584486459091757
2019-10-16,0.7457495551590422
2019-10-17,0.7227651388109809
2019-10-18,0.7304778483930169
2019-10-21,0.7556553158000257
2019-10-22,0.7442308545540844
2019-10-23,0.7316477065758342
2019-10-24,0.7467949177227563
2019-10-25,0.6007400916173989
2019-10-28,0.6862562749553625
2019-10-29,0.6062433379854714
2019-10-30,0.6088120334555381
2019-10-31,0.5402834872607527
2019-11-01,0.6191385584572348
2019-11-04,0.7708419712138498
2019-11-05,0.9471955993910565
2019-11-06,0.65026074399692
2019-11-07,0.7543947131198869
2019-11-08,0.6166956462261081
2019-11-11,0.5163020266630967
2019-11-12,0.5076355413668924
2019-11-13,0.47813240867627244
2019-11-14,0.5111850130732436
2019-11-15,0.3832479642736915
2019-11-18,0.46924209491597746
2019-11-19,0.5060899011598756
2019-11-20,0.7406796600908362
2019-11-21,0.982648244105138
2019-11-22,0.4924787367605681
2019-11-25,0.532258753627461
2019-11-26,0.5193743047606474
2019-11-27,0.5308287596082576
2019-11-28,0.4880404465431951
2019-11-29,0.4760601103763003
2019-12-02,0.47974977356738757
2019-12-03,0.43101217639736494
2019-12-04,0.5076060008213094
2019-12-05,0.45277911479627553
2019-12-06,0.397196289355958
2019-12-09,0.42707982628039076
2019-12-10,0.5255281800151359
2019-12-11,0.6437065806884487
2019-12-12,0.9317886550951354
2019-12-13,0.6377839094002127
2019-12-16,0.722024192884654
2019-12-17,1.0438853156745516
2019-12-18,0.8815322109050434
2019-12-19,0.5926991376277225
2019-12-20,0.6393800540926523
2019-12-23,0.5448241103564739
2019-12-24,0.5333032418546253
2019-12-25,0.5430303626993794
2019-12-26,0.5350469985938844
2019-12-27,0.5514492633599327
2019-12-30,0.47988278029523523
2019-12-31,0.5032459196661692
2020-01-02,0.5898118480400337
2020-01-03,0.6273129147368376
2020-01-06,0.6037898850182831
2020-01-07,0.572081017590259
2020-01-08,0.5588644741926188
2020-01-09,0.5675291268718378
2020-01-10,0.5056298547144616
2020-01-13,0.5991061667754216
2020-01-14,0.6327297612865731
2020-01-15,0.6777402339429183
2020-01-16,0.7464993388024794
2020-01-17,0.7049278006129976
2020-01-20,0.6838425610769292
2020-01-21,0.6990539470618544
2020-01-22,0.6864982480576135
2020-01-23,0.7021754090258748
2020-01-24,0.6768517535070786
2020-01-27,0.6998489731571079
2020-01-28,0.7066261711237639
2020-01-29,0.6279341160598245
2020-01-30,0.9826654133620668
2020-01-31,1.1222724177522745
2020-02-03,0.68768857868278
2020-02-04,0.8878281956774934
2020-02-05,0.7964862808223475
2020-02-06,0.7187076795370744
2020-02-07,0.6171350991396852
2020-02-10,0.6653578639455641
2020-02-11,1.0102841696786866
2020-02-12,0.8299110428234748
2020-02-13,0.7474132345577299
2020-02-14,0.790450127635991
2020-02-17,0.6943162579246198
2020-02-18,0.7371996051605678
2020-02-19,0.7181721878883888
2020-02-20,0.8299726405869798
2020-02-21,1.3532243005469993
2020-02-24,0.9029028671511955
2020-02-25,0.739841544359135
2020-02-26,0.7994410093485155
2020-02-27,1.0545123222514676
2020-02-28,1.9587031564251163
2020-03-02,1.0715971167176845
2020-03-03,0.9181018898518777
2020-03-04,1.7063944032249585
2020-03-05,1.2837757753743453
2020-03-06,0.6555334128568184
2020-03-09,3.054337147860791
2020-03-10,2.697663678827958
2020-03-11,1.5444199851277423
2020-03-12,4.318864542591678
2020-03-13,2.709039682123692
2020-03-16,2.9735012467516526
2020-03-17,1.4463840821770062
2020-03-18,5.6630344081865704
2020-03-19,5.358863510463504
2020-03-20,2.1344148449543714
2020-03-23,1.9455423956432905
2020-03-24,4.1307696085904775
2020-03-25,4.735712458540087
2020-03-26,5.009222971995948
2020-03-27,2.8675150850736397
2020-03-30,1.2163437006469955
2020-03-31,1.3399131115330143
2020-04-01,1.3108085618322631
2020-04-02,1.910414624236168
2020-04-03,2.4408300095058424
2020-04-06,2.8603551924408404
2020-04-07,2.433748791125109
2020-04-08,1.6429098761560461
2020-04-09,1.3369135866754311
2020-04-10,1.2368112613584208
2020-04-13,1.0732475841742193
2020-04-14,0.9349052841911962
2020-04-15,1.3185805989848234
2020-04-16,0.8868644189668852
2020-04-17,0.9858634028165173
2020-04-20,1.0611941647660332
2020-04-21,1.4028355691466161
2020-04-22,0.8722471335189965
2020-04-23,1.5053198368838552
2020-04-24,1.3890901465457224
2020-04-27,0.8784915967580996
2020-04-28,0.6304721037629122
2020-04-29,0.7046775849085094
2020-04-30,0.8776246341288512
2020-05-01,0.6030409919945935
2020-05-04,0.6983310003402672
2020-05-05,0.8714203028938347
2020-05-06,0.8425283250303902
2020-05-07,0.8919719602643671
2020-05-08,1.002981118446911
2020-05-11,0.905253129892937
2020-05-12,1.0245632103166118
2020-05-13,0.850112802209567
2020-05-14,0.5867066589230503
2020-05-15,0.6865974335928577
2020-05-18,1.3866730145316988
2020-05-19,1.6644800611349602
2020-05-20,1.9873352919582459
2020-05-21,1.4804716610072612
2020-05-22,0.9314813186014329
2020-05-25,0.9895098816336436
2020-05-26,0.9899910332092929
2020-05-27,0.6623320585687573
2020-05-28,0.7128873077188974
2020-05-29,0.46087285292608987
2020-06-01,0.5186349091310208
2020-06-02,0.6871542309097975
2020-06-03,0.833833743930029
2020-06-04,0.5879002547544924
2020-06-05,0.9993969792419235
2020-06-08,0.9964619105254581
2020-06-09,0.775401155974309
2020-06-10,0.7275430012973875
2020-06-11,1.0793994073744566
2020-06-12,0.6289819103780807
2020-06-15,0.7529294177188306
2020-06-16,0.9493358663064115
2020-06-17,0.8011371399008518
2020-06-18,0.44040154034258
2020-06-19,0.44726525786247023
2020-06-22,0.6332495991090703
2020-06-23,1.131033766407671
2020-06-24,0.7175945078733951
2020-06-25,0.4538454015539628
2020-06-26,0.4997458442022649
2020-06-29,0.37222957454046673
2020-06-30,0.8547045201418733
2020-07-01,0.4725278308473587
2020-07-02,0.5781446548406383
2020-07-03,0.4558935746551201
2020-07-06,0.5521760322564172
2020-07-07,0.5625932616967346
2020-07-08,0.5145927652424495
2020-07-09,0.4877501883522422
2020-07-10,0.49087149350419357
2020-07-13,0.5397284567116377
2020-07-14,0.5425709616694728
2020-07-15,0.5755453337624978
2020-07-16,0.5490357383941219
2020-07-17,0.5392138466691331
2020-07-20,0.5297050086459388
2020-07-21,0.5834132591106851
2020-07-22,0.6984323592145991
2020-07-23,0.5809125089260593
2020-07-24,0.881063118511162
2020-07-27,0.745051999168847
2020-07-28,0.8675686775598037
2020-07-29,0.8059149656976582
2020-07-30,0.8507322466893715
2020-07-31,0.7291151552268335
2020-08-03,0.727664415316361
2020-08-04,0.7787393049731137
2020-08-05,1.3594273689714564
2020-08-06,1.4773939307330541
